          15          13  -59.273102      -54.165001      -48.846500      -45.578800      -44.687698      -43.738701      -42.348499      -39.388302      -38.170799      -37.723598       15.768101       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
           2          14  -60.476601      -39.888699      -39.418098      -38.268902      -37.139400      -36.377602      -35.943802      -34.357899      -33.974300      -33.601299       16.971600       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
          10           6  -63.605301      -53.962700      -50.174000      -49.807098      -46.728600      -44.097500      -40.378201      -38.964298      -38.520000      -38.153099       20.100300       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
          10          16  -55.594299      -43.827599      -43.125801      -42.802700      -41.099400      -39.768299      -39.709599      -38.063801      -37.969501      -36.425098       12.089298       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
          16          18  -69.264999      -53.233601      -43.954201      -43.327202      -39.360600      -38.393700      -37.581600      -37.435501      -36.832401      -35.811699       25.759998       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
          13           7  -52.244400      -45.042198      -40.124599      -40.043598      -39.801300      -39.797798      -39.584099      -38.730801      -38.646599      -38.421001       8.7393990       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
          20           9  -62.596401      -46.903599      -40.736301      -40.532501      -40.263100      -38.200699      -36.305000      -36.139999      -35.105999      -34.962898       19.091400       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
          17           8  -57.548901      -50.902100      -49.451900      -48.480999      -41.486500      -40.143101      -37.660000      -36.869301      -35.760502      -35.079700       14.043900       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
           1           3  -68.253304      -50.039001      -49.034302      -44.859100      -44.706100      -44.617001      -38.345001      -35.799198      -34.808998      -33.631100       24.748302       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
          15          16  -50.587898      -49.950100      -48.309200      -44.737701      -43.023701      -41.588699      -40.863300      -40.823601      -40.715099      -34.708401       7.6942978       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
